feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,Genre
-62.08508,47.209175,-9.157449,10.155867,3.1954806,-2.8764236,-1.6269076,-0.24286492,-0.6391509,2.5813518,-0.9445458,3.1238286,-0.16116987,0.07564503,-0.009230534,-0.011475846,-0.023815706,-0.0056136213,0.0034075293,-0.006108779,0.0029815894,-0.0011857203,-0.00044222423,-0.007933778,-0.00230385,0.0067257644,-0.02835993,0.01567502,0.0073700077,0.010237135,-0.0016752789,-0.0054947576,0.0046535893,0.0009225617,-0.0029781586,-0.005032449,-0.0018281151,0.0012456694,-0.0044155484,country
-97.108894,65.584724,-15.98871,33.145092,-1.5416068,-0.7425543,-0.9966297,1.0019878,-1.1395788,1.8319145,4.0070076,-4.0106425,2.5012882,0.05875027,-0.015409421,-0.0020188445,-0.0033285657,-0.016192287,0.0011137371,-0.00932221,-0.0033777023,0.014027725,0.005417223,-0.0065901456,0.014893142,0.0018693197,-0.017233267,0.0039988724,0.0018728578,0.002299076,-0.0037576435,-0.004149008,-0.005014757,-0.0017676223,-0.0006522416,0.0056167035,0.0063312375,0.0008645312,0.0016591027,country
-111.57959,74.86208,-20.648304,24.6348,-0.78272015,3.9172766,6.904414,-2.063684,2.541323,2.1714933,-3.3923995,3.8605888,-5.1505547,0.011654983,0.013116357,-0.0053479513,-0.0030240577,0.014187544,0.004366588,-0.008556261,-0.0021356787,-0.008527291,-0.0038281612,-0.0012501432,-0.0108676925,0.004903869,-0.011190799,0.004660716,0.00042628043,0.0017043735,0.0038655687,0.0012838846,0.0032900393,0.0014922704,0.0012299352,-6.5166823e-06,-0.00051672757,0.0012744869,-0.0012120702,country
-110.0684,67.49601,7.317542,15.913904,7.248765,-1.5136154,7.89955,-3.9128752,-4.686514,2.488231,-2.539928,4.7206593,1.2989665,-0.03823858,-0.0071781524,0.0045328,-0.0028640237,-0.0031999492,0.013172814,-0.009869701,0.008364515,0.0003226812,-0.013466106,0.0061866473,-0.0051969904,0.0011166276,0.011500943,-0.002535047,-0.002452364,-0.005971306,-0.006448911,0.0048493957,0.0009136805,0.006620536,-0.0019302138,-0.0031620082,-0.00088142464,-0.0018812366,-0.0021000977,country
-88.63279,83.60805,-12.200655,11.813041,-2.0544128,-1.9059341,-3.1066906,1.2622507,-1.6597563,0.22167994,1.9638684,-0.9321287,1.5472744,-0.042849958,0.012889258,0.0010987265,0.0143291345,0.011021536,0.0042115785,-0.0024336993,-0.0023855784,0.013411101,-0.00083163957,-0.009438067,-0.0032712098,-0.009784596,-0.0071210926,0.008492379,-0.00012497319,-0.0011235498,0.00069416646,-0.00089020096,-0.0019138535,0.001664685,-0.0017580077,-0.0015801019,0.0013446651,-0.0036848322,-0.0018886917,country
-104.11221,72.80653,-7.031732,22.28406,-6.1978946,10.200186,-5.1820974,8.34174,-6.222867,8.792255,-3.9254003,6.6347013,-2.3816888,0.046219815,-0.033177804,-0.0023360595,0.0014435737,0.004661188,-0.0030857862,-0.011357395,0.0011496772,0.004001213,-0.00070856157,7.0351e-05,-0.0031851535,-0.010768641,0.004878168,-0.010799032,0.005691147,-0.0059697046,-0.00111097,0.0012116749,-0.0015251136,-0.0026894358,-0.00054851605,0.000112762216,0.0015846461,0.0025847538,0.0011583394,country
-132.25542,78.60962,-7.5625687,26.008738,1.8116394,11.289797,-5.2718077,10.08846,-7.35186,8.522169,-5.680689,3.9476228,-1.9165776,0.076628186,-0.018471576,0.0028207519,-0.008967702,-0.012585628,-0.014970456,-0.0021176697,-0.0031239104,-0.003067268,0.0247145,-0.0040573287,-0.0019676986,-0.0040015113,0.003593918,-0.0029501566,-0.0021571103,-0.0011943406,0.0020446065,0.0009889328,-0.000526787,-0.0010228965,-0.0017127271,0.0013704525,0.0021576495,0.00033203908,0.002037457,country
-170.52634,85.72411,3.9914443,24.281927,-2.643652,10.331552,1.9238151,8.501133,-6.636239,9.154908,-0.7552477,5.296717,0.3317078,0.0024992197,0.01972067,-0.012371127,-0.02315153,-0.009409035,0.012889328,-0.0019736188,-0.014351596,0.004544455,0.0026024282,0.006345759,0.0028446577,0.00022258135,-0.011381953,-0.0021937324,0.0051464895,-0.0073962295,0.004576939,0.0026344478,-0.0006759958,-0.001410254,0.0013435145,0.00043060663,0.0019630003,-0.00014330441,-0.0012418285,country
-72.96454,58.24108,-5.84224,24.3725,-6.148788,10.076159,-7.7944694,8.270688,-7.768314,7.864364,-6.6815305,4.6066375,-6.0154243,0.0863861,-0.03622081,0.010537296,-0.018069534,-0.0029022521,0.0009099436,0.0005598142,-0.009766174,-0.010854943,0.0021436552,0.00015273079,0.004343337,-0.0030389205,0.010724698,0.0067567397,-0.007893717,-0.0016769585,-0.0012006195,-0.0010472235,-0.0031538666,0.0010250503,-0.0008302693,-0.0020688118,0.0007432775,-0.0004204755,-0.00022330877,country
-119.90424,68.00992,2.85088,29.940605,-0.12624525,13.349288,-4.1351542,9.598821,-7.803151,7.609612,-3.2924447,3.6809888,-3.9758759,0.021363765,0.016397487,-0.005944649,0.0056798924,0.016406853,-0.016750725,-0.003089767,0.0027115387,-0.0037536065,0.0002795315,-0.0074019795,-0.004399535,0.00466346,0.0045431014,-0.007704444,0.0040747435,0.0013310983,0.0038980476,-0.0018046164,-0.002013662,0.0004825251,-0.0040432024,0.00345287,-0.0012103267,-0.0041315733,0.0023919416,country
-72.07774,71.56681,-7.565799,18.686466,-5.3780165,9.768036,-7.1555777,9.085409,-7.3141994,8.52067,-7.474567,4.034689,-3.8887844,0.022415318,-0.008379793,-0.0051689707,0.004291446,-0.0034510663,0.0016655022,0.0055499356,0.0019120248,-0.0016555836,0.0005578379,0.0021780748,-0.0030693887,-0.001643651,-0.009546675,0.010301179,-0.006591904,0.0017689499,0.0010460152,-0.0011588586,-0.004120151,-0.0006792051,0.0020905966,-0.0007579393,0.0017057438,-0.00048122145,-0.002391376,country
-110.93769,74.56182,2.4910245,24.248987,-2.9193487,10.244466,-3.2033591,8.63013,-4.143796,11.835068,-4.1061177,4.424327,-1.5054568,0.04762758,0.008360441,-0.016288899,0.0012109694,-0.011852077,-0.010523925,-0.009086609,-0.0020658497,0.0005818778,-0.004530966,-4.52881e-05,0.004507621,0.001960661,0.00090911495,0.0089730015,-0.0031329123,-0.0033118948,-0.005573702,-0.0015225693,-0.00088670896,-0.0049589514,-0.0013144787,-0.003713371,0.0003631459,0.0010035823,0.0012835603,country
-98.419075,74.35066,-5.5457993,23.999805,-3.2080157,9.797706,-0.1696412,6.2929134,-6.5046344,6.955726,-8.317217,5.4621415,-4.8444242,0.030426646,-0.011552424,0.0015329478,0.025564048,0.015571442,-0.009721043,-0.015870959,0.0118804565,-0.007195243,-0.012541039,-0.0025343162,-0.004206248,-0.005593291,0.0054572704,-0.009685575,0.0024306043,0.0012696494,-0.00031967764,-0.0024328898,-0.0009423682,0.0045860363,-0.0003531003,-0.003001765,-0.002184033,-0.0011315255,0.0017402272,country
-82.985374,71.36979,1.7073462,23.198706,-8.162405,8.348079,-5.326427,8.295129,-7.3791924,7.84703,-1.7038976,3.5169358,-4.9574995,0.043185446,-0.019073578,-0.011776811,0.0018523497,0.0169848,0.00823692,-0.0124383,-0.004849646,-0.0033236062,-0.002574383,0.00385286,0.007698386,-0.016859673,0.009360521,-0.008153472,-0.00014005331,-0.003818959,-0.00084154384,0.003065584,-0.0021124522,-0.00353585,0.0032711485,-0.0029213699,-0.001373465,0.0002121919,-0.00022896168,country
-124.26194,74.25683,16.33409,29.463753,-1.2907526,8.825119,-5.9225774,9.869709,-6.804002,5.543655,-2.7394512,1.9402567,-3.9717228,0.024617387,-0.013365651,0.0012754026,-0.0015234803,0.004765396,0.0055798753,-0.008151227,0.008284881,0.0031473849,0.0010614423,-0.011157224,0.0044921897,-0.0005983897,-0.01329923,0.00057889195,0.00980319,-0.0066934703,-0.007314331,0.00051529834,0.0071821823,-0.0014084339,0.006758428,-0.0022681323,8.2370025e-05,0.002964429,-0.0024441986,country
-123.38113,78.43851,7.079593,23.958176,2.517556,10.882016,-2.8101444,10.93489,-4.707484,8.026623,-2.637682,5.0732365,-2.3804896,0.054515682,-0.048419762,0.0012498135,0.0012709746,-0.008367256,0.0014231837,0.0009497213,0.003479131,-0.0008325024,0.0009923568,0.0019159373,0.012589132,0.0025391015,0.012723226,-0.004721875,0.0034156027,-0.0009328111,-0.0038742288,-0.00012571666,-0.0016007796,0.000482402,0.0009036359,0.0014012441,-0.0022833014,-0.0015348842,-0.0010442126,country
-127.72417,82.19127,5.202015,23.992552,-1.6766152,10.23374,-6.2688856,8.777457,-5.8657036,5.818469,-2.9475482,4.4876304,-2.9546423,0.13140872,-0.030241799,0.015470816,-0.0042000907,-0.018967543,-0.0034380709,-0.0021653578,0.0022101877,-0.020547438,0.01353788,0.00035392013,0.013259209,0.010335535,-0.018234981,0.00954371,-0.0032034898,-0.0005681183,-0.002648715,-0.0039009852,-0.002068877,0.00023216604,-0.0017504544,-0.001214481,0.00013566866,-0.0014567863,-0.0030799645,country
-78.758,63.129204,-4.372576,18.797026,-7.8126736,10.251938,-8.118,9.672982,-6.751352,9.056428,-3.4730217,5.1419196,-2.7677484,0.0052592536,0.010096458,-0.0024638916,0.006173836,-0.0031806647,-0.008963668,-0.0025884348,0.0043430584,0.00045041105,-0.0058209146,2.8222084e-05,0.0023307435,-0.005576266,-0.042569086,0.008155199,0.004868135,-0.0027535558,-0.006060431,0.0008525852,0.0011902085,-0.0021429209,-0.0038233146,-0.006301108,0.0020770356,0.00048464412,0.0029661537,country
-124.62529,72.87551,7.3678045,23.87463,-1.3779027,9.136261,-4.132249,10.188863,-6.4261756,5.2248154,-2.7220037,2.8697536,-1.5931042,-0.02009134,0.01173249,-0.00945233,-0.00088258757,-0.0011084063,0.0032553957,-0.00040906618,-0.0023379498,0.014215315,-0.007313928,-0.0035816254,-0.0027184314,-0.0033561517,0.013810902,0.011940115,-0.0016199392,-0.003248807,0.00039944312,-0.00587624,0.00092780765,-0.003968738,0.0036857692,-0.0027121948,0.0014206697,0.0012541445,-0.0005547255,country
-137.7654,81.248405,-5.7482877,20.637577,-2.1090055,8.430482,-8.441904,10.367674,-8.056548,3.9272475,-2.8045835,3.51452,-5.986329,0.03924676,-9.538661e-05,-0.008204065,0.016464386,-0.010308623,0.0025942845,-0.0036310998,-0.0013783382,0.00649554,0.0008104801,0.00073149474,0.006200859,0.008597298,0.01880018,-0.012106295,0.0023698686,0.0033199152,-0.0018054205,0.004085708,-0.0007907461,-0.00021298404,-0.0012340861,8.393662e-05,-0.0019462855,0.0011302017,0.0007400503,country
-163.0785,106.62438,-3.3750823,20.92461,1.3999745,7.0131373,4.0870566,1.8201683,-1.146082,1.5998833,-3.563285,3.8311691,-4.157612,0.035583142,-0.017638145,-0.0361289,0.018906048,-0.0014594005,0.0007107566,-0.0034756612,-0.0151347155,-8.7869696e-05,-0.003814158,0.008094491,0.0010259297,0.010121226,0.0098321615,-0.01369742,-0.004970097,0.0027688255,-0.0007099644,-0.00087774545,-0.004151202,0.0005766947,0.0023894943,-0.00034531503,0.0024975361,-0.0005750751,0.0047683176,country
-83.01345,81.42993,-26.881472,14.732487,-5.6934466,13.44375,-3.8010154,9.784831,-5.5628543,8.874607,-3.1868184,4.547393,-4.7385125,0.0030217625,-0.0016088006,-0.007562022,-0.005068318,-0.003423185,0.014134365,-0.0061092842,0.0006835573,0.0015624608,0.0067267693,0.0015943738,0.012193465,0.004683355,-0.014796336,0.0021600558,0.0047762766,0.0073863943,0.000948173,-0.0031484312,0.005299576,-0.0048121503,0.0025464846,-0.0022091037,0.0009144113,-0.00075222406,0.0073924037,country
-212.49213,104.97301,7.8348784,18.58676,4.601825,8.635613,6.1212306,5.6189327,-6.3044353,3.0907936,-3.7568164,0.46824718,-2.6953835,-0.008137012,0.010362938,0.013802389,-0.00715782,-0.0031103967,-0.0032203717,0.0034342217,0.00037781472,-0.0030217536,-0.0010212942,0.0016321513,0.0031382213,0.00086330756,0.014371976,-0.011664048,-0.0019351084,-0.0027174216,-0.0026685104,-0.0026201778,0.0013826587,0.0031390095,-0.00026820228,0.00025769472,0.0024568187,0.0019835846,-0.0035786396,country
-153.33527,98.30351,-10.36152,17.588415,-1.8022822,10.046047,0.87177783,9.369251,-1.4205458,5.8456125,-1.631764,3.4828498,-2.4397259,-0.0017722603,0.017556868,-0.007327091,-0.009955466,-0.003599189,-0.011137329,-0.004589366,-0.006033136,-0.0040990543,-0.012034847,0.0036593657,-0.0074878316,-0.010315384,0.0016083824,-0.013445575,0.0017934755,-0.0016610603,-0.0027686928,0.0027092856,0.003272315,-0.00028860726,-9.216593e-05,0.0035994693,-0.0034153305,-0.0022305197,-0.0016274443,country
-138.41399,80.90839,-10.518425,29.558754,1.2244381,7.043378,-1.7193085,8.341156,-2.3524485,5.2738566,-2.8624814,4.5413213,-0.38746858,0.021562587,0.016159287,-0.008080261,-0.0061784913,-0.0048319604,-0.002373585,-0.0032096382,-0.012918887,-0.0031014935,0.012071756,0.0025372265,-0.003573355,0.004463226,-0.0062551475,-0.0044285837,-0.0008466032,-0.0014916386,0.0051888986,0.006474164,0.0024409683,-0.0044255317,-0.0026504146,0.0003042461,0.00016658737,-0.0016078178,-0.00069240277,country
-82.004456,72.07168,-16.975454,20.703419,-7.561284,15.317566,-5.2433434,7.880799,-5.3534365,6.485908,-4.5919185,6.678316,-3.1694431,0.029425923,0.015756821,-0.018579679,0.0044382615,-0.0011585933,-0.010154521,-0.0025327764,0.0020408996,0.004085239,-0.0017340519,0.004511265,0.0044873324,0.005925869,-0.0006535221,0.0034718767,0.000842839,0.0038425014,-0.0016540773,0.0020789823,0.0048445067,0.00062337995,0.0013986796,-0.00013626249,0.0007234396,0.00013102843,0.0005654944,country
-125.89305,99.76,-13.998937,14.055506,-1.3367251,1.7526034,0.4903617,0.3944667,-5.57257,2.7899354,-5.9954305,1.1077621,-6.185953,0.015978368,-0.024509713,-0.0019660073,0.012534509,0.0058836467,0.01789984,-0.0097528715,0.011361323,0.0037123156,0.0022639255,0.0014546668,2.6189535e-05,0.006045619,0.0050797993,0.00035737027,-0.00021478167,0.0019808155,0.00043973458,-0.00011445761,-0.0024120102,0.0015381175,0.005839217,0.002655074,0.0021790212,0.00081470207,0.0015672258,country
-78.63277,79.049736,-12.711851,17.129826,-11.625359,6.2644806,-3.7905307,6.3205605,-9.2539215,6.0795302,-5.521451,4.706119,-6.321425,0.07426749,0.0019517133,-0.019264804,-0.0070218598,-0.0043688007,-0.012697717,-0.005112027,-0.0033704797,-0.004096712,0.010083819,-0.0022972845,0.0029511831,-0.010628965,-0.00919574,0.004012443,-0.00390557,-0.009060735,-0.0024925075,-0.0011932744,0.0013386104,-0.0011702676,-0.0004921986,-0.0022668443,0.000734778,4.3369502e-05,0.0020288301,country
-118.54483,79.20196,-8.698311,24.288244,-1.3253119,11.661103,-2.7266102,5.5245795,-5.698417,5.765699,-7.8033214,5.4311523,-4.5742645,0.027169926,0.03254519,-0.019475397,-0.0018128796,0.004521149,-0.0076358104,0.0028317946,-0.016433796,0.0103578735,0.004740894,0.0021454513,0.0035927559,-0.0035025538,-0.004592182,0.00014475272,0.0007360072,-0.005001778,-0.0008276409,-0.0062056393,-0.002781078,0.000902054,-0.002729246,0.002740587,0.006185039,0.001558959,-0.00015824166,country
-139.49147,82.25042,-9.547044,18.908377,0.013852951,9.781367,-0.7881144,3.5158153,-6.523497,5.4351187,-2.2186384,5.704184,-4.3419394,0.014999546,0.003123923,-0.025310555,0.014009713,0.00284577,0.012509458,-0.0025500937,-0.011961604,0.015021414,-0.015156205,0.0045686285,0.00018134859,0.0004470352,0.02494373,-0.004160499,0.003845358,-0.007336451,-0.0054800566,-0.00034014808,0.001314437,0.003854237,-0.0024910185,0.0005885803,-0.0011239449,0.005270872,0.0042718956,country
-58.744804,59.766834,-8.580223,19.355639,-6.245982,19.253084,-3.9605267,8.586578,-7.433458,6.8177795,-3.3803744,7.835007,-4.9921646,0.018059747,-0.017708544,-0.0071480176,0.00704335,0.0019745056,-0.009766323,-0.007037206,0.0019618322,0.0115056,0.013392642,-0.008347254,0.0011648195,-0.0037432886,0.0049112784,0.0041633905,0.0028478315,0.0012014995,-0.00025677035,-0.00083209114,0.002168085,0.0032498636,0.0021019988,-0.0034304764,-0.0033506104,0.0035361745,0.003316737,country
-127.57473,100.751724,-13.425913,24.291046,-4.871109,5.792063,0.41318572,3.7992945,-4.897845,2.3746068,-4.799482,4.073184,-2.5542877,-0.07299067,0.038594317,0.033049498,-0.02523786,-0.00697899,-0.0033365719,0.016349677,-0.013417487,-0.009079566,-0.0076911584,0.00044271766,0.0026799338,0.0041381875,0.0011287344,-0.011893625,0.015521996,-0.0038877372,-0.0012059932,0.0015931601,-0.0002692026,0.0007349711,-0.0032509246,-0.004886151,-0.0017077853,0.0016528338,0.00420135,country
-90.26916,92.07972,-26.769375,15.416137,-10.322618,2.7926142,-0.75450563,6.713598,-5.922064,9.432288,-6.3129787,5.522736,-5.4465823,0.017338976,-0.0093002515,0.008208923,0.0035632197,-0.0033819533,-0.0009923502,-0.007092808,0.0052920934,-0.006564173,-0.0010578102,-0.0034152279,0.009747496,-0.00038245326,-0.0027792305,-0.0036317075,-0.0018540398,-0.008002654,-0.0024418111,-0.005946476,-0.0011880253,0.00026951553,-0.0018590473,-0.0045672776,-0.0034488367,-0.0031644525,0.0019980003,country
-195.04266,90.4475,-0.9363957,13.982093,-0.032034606,8.044546,4.799825,2.8402195,1.6228877,3.288177,0.095848516,5.292239,1.2182903,0.07762215,-0.023953026,-0.011786104,0.02832399,0.004118676,-0.015736727,-0.0051026763,0.0037467268,-0.004824283,0.0050114715,-0.0073052277,0.0075721024,-0.0040270775,-0.0019072616,-0.0035979492,0.0008788191,-0.001376339,0.0010559242,-0.003845154,0.0018029914,-0.0015380939,-0.0004753906,-0.00065150904,0.0027542925,0.0004910157,-0.0019294891,country
-150.78569,113.00321,-0.027464593,13.981755,0.22522525,2.6008232,-2.874954,3.4563174,-5.2130837,2.3184829,-4.7656665,3.789481,-5.9853635,-0.008407304,-0.0014785507,0.027926428,-0.007478379,0.005808546,0.007325535,-0.013459745,0.0056494074,0.013546702,-0.01109055,-0.0012600822,0.0018498022,0.0024686307,0.013229419,-0.016035084,0.009212092,-0.0050654314,-0.004718683,0.007897777,-0.003209421,0.003318834,0.0016024315,-0.0039574704,0.0019515378,0.00062900997,0.0001560409,country
-82.03742,67.4905,-5.512122,20.348415,-1.0035677,13.109091,-1.7470303,9.731915,-8.611661,9.073929,-7.909398,7.1485524,-5.0187154,-0.010982673,-0.0001961014,-0.0062375204,-0.00075937924,-0.0014604313,0.0017525982,7.1372895e-05,0.006800371,0.007850457,-0.00012324248,0.0046488494,-0.0019407847,0.002240387,-0.04634708,0.017935349,-0.004721744,0.0016184233,0.0065092565,-0.0010410511,0.002012007,-0.0041685975,0.0015504701,-0.0025065038,0.00064517267,0.000591143,9.5506926e-05,country
-68.9328,63.30204,-9.558178,22.76743,-0.98764217,7.300911,-8.533343,5.7943673,-7.3520474,7.810243,-6.509993,5.4379544,-4.4407916,-0.007122708,-0.02560393,0.015219606,-0.0060269907,0.00065325806,-0.0061253537,0.0026921015,-0.008679183,-0.0021665688,-0.010658838,0.0034626771,0.009491405,-0.0041721645,-0.0067906086,-0.0047228266,0.00039483962,-0.0041825552,0.0005086586,-0.002764642,0.0034640469,-0.000836556,0.00420856,0.0019905772,0.004137111,0.00227152,0.0032552364,country
-66.44028,58.89049,-5.8637776,24.98785,-2.1048827,8.277473,-8.85448,6.116408,-7.480783,7.982356,-7.6030827,5.9753494,-5.674538,0.020946845,0.012869151,-0.00260839,-0.01381915,-0.013823814,-0.004603126,0.0062311767,-0.0021254735,-0.0017084257,-0.006738591,-0.001535926,8.440091e-05,0.0012273394,-0.0049392916,-0.004645946,0.0041409503,-0.0065299277,-0.0042241244,0.0074552917,0.00028830706,0.0013079467,0.0029884204,0.003529702,-0.0012687806,-0.005788506,-0.0025890688,country
-107.01716,85.480896,-9.198888,23.761074,1.2455612,7.0671134,-6.574029,6.5863447,-5.6320634,6.9506683,-5.7389703,6.559772,-2.6773472,-0.006895453,0.032153506,-0.010092545,-0.0154565275,-0.008526743,0.00255342,0.0005890403,-0.013091404,0.0031125876,0.005324656,0.00079389533,-0.0015419706,0.0015829513,-0.013824256,-0.008111327,0.0019428467,0.0061408225,0.0010769768,0.0012121911,0.003809629,-0.0026714513,-0.009902277,0.0007653421,0.0052959393,0.00086300535,-0.0023507068,country
-68.05458,67.07498,-11.487157,27.757559,-1.4638383,6.2555466,-8.958063,3.4257863,-7.247121,4.938223,-7.4258056,5.192949,-4.936075,0.031393524,-0.008268791,0.020903595,0.013019387,0.0060515017,0.02346811,0.009978758,-0.004796389,-0.0042402265,0.0035392763,0.0066943425,-0.0025934908,-0.01315786,-0.02382338,0.009063699,-0.0029935283,-0.0016313426,-0.0013684316,-0.0047766934,-0.003938832,-0.008613902,-0.00039900298,-0.0047368426,-0.00044667636,-0.0057436507,-0.002700393,country
-102.91652,77.14093,-11.646617,23.81773,0.48684776,10.76345,-3.5429273,8.857996,-5.1283464,8.260051,-4.762404,6.3470674,-1.5062464,0.004127269,-0.009581249,0.015410791,0.010106975,0.0012013493,-0.0035893603,-0.014151388,0.0108669875,0.011668227,-0.005760389,-0.0035367466,0.0063395593,-0.003734931,-0.021426316,0.0023788977,0.0034963666,-0.0007808378,0.0054895496,-0.0012739999,0.0032658405,-0.0023625747,0.004095408,-0.0045654946,0.00051591045,0.0010946603,0.0012092929,country
-94.21253,66.47089,-5.942802,27.44692,1.0586249,8.425156,-5.5818,5.340536,-5.7216926,7.763989,-5.28554,5.251128,-4.752916,0.005651201,0.0042354027,-0.0011760655,0.0046666632,-0.0027905419,-0.0032287547,0.007920623,0.0030994252,-0.009790249,0.0008484733,-0.0064960313,-0.0014519632,0.002937367,-0.023324858,-0.0067804526,0.003574319,-0.0014779862,0.0023100718,0.0065436247,0.008780538,0.002383379,0.005839631,-0.0018651169,0.0050818427,0.004987051,-0.0031858236,country
-112.86823,78.39305,-11.177196,21.844433,-0.59790003,8.4612665,-5.7879777,4.4867587,-4.457198,8.261763,-5.95597,4.1246414,-3.7296379,0.006036031,-0.03546985,0.012581842,0.011050113,0.0027764086,0.0096521145,-0.014969052,0.007851901,0.021972502,-0.0080709085,-0.0055446723,0.0016801863,-0.0012906716,0.010110091,-0.017543698,0.0116343675,-0.0008139434,-0.003077313,0.0005970082,0.0014699141,-0.0020443583,-3.1011747e-05,-0.001194796,0.0049437694,0.002181908,0.0017661569,country
-93.728195,74.12285,-5.3616514,25.380468,0.42250267,9.469715,-5.917985,8.1019745,-6.0230856,6.1185784,-4.532139,5.261459,-4.154806,0.02493746,-0.0064604073,-0.0050323424,-0.0061192554,-0.011693139,0.01398534,0.0033800865,-0.0014362807,-0.008193018,-0.014565494,-0.0014602314,-0.0029448094,0.0011368447,0.004716254,0.00080840016,0.0026393835,-0.0017809053,-0.0025537822,0.002666645,0.0024864548,-0.00039449203,0.0007458718,-0.004168912,0.0005509228,0.0015121623,0.003802083,country
-135.80997,87.22439,-5.1934657,19.708231,4.188553,7.7083297,-1.2452047,5.9419527,-5.1137943,6.720673,-4.370354,6.0778756,-0.039456964,0.020495782,0.018283302,-0.016872296,0.013545649,0.0074005467,-0.0074843005,-0.007901878,-0.00014160256,0.0005353945,0.00407626,0.007493129,0.0036628668,0.007496,-0.014042361,-0.008996253,0.008030686,-0.0086425515,-0.004942146,-0.0037407388,0.004099606,0.0024232795,0.0017589881,-0.00043491743,0.0020319163,0.0020954472,-0.0012427105,country
-167.50514,82.11029,-24.567183,12.201364,-8.219701,10.988103,-5.2923155,3.564537,-8.357318,4.760759,-3.7323244,5.233393,-1.8157761,0.0058451877,0.01771636,0.011010121,-0.01565617,-0.012248786,0.010430064,0.00986829,0.004576787,-0.005597682,-0.016445605,-0.013616079,0.0011644872,0.017061574,-0.013993116,-0.002910496,-0.002818326,0.0014921576,0.0043201447,-0.0022021728,-0.000875953,-0.007830022,-0.0023717703,-0.0032348142,0.00066157413,-0.002453831,0.00015765692,classical
-191.36162,85.19373,-21.610664,12.810914,-10.431072,12.0391445,-3.6596367,2.445517,-7.628098,0.793868,-7.457424,1.9723666,1.1200293,-0.031023376,0.017629627,0.010826397,0.0001520126,-9.116477e-05,0.0053070197,0.014110689,-0.006886558,0.0031362197,-0.0055832644,-0.0097060595,0.002896441,0.013264509,-0.0034471222,-0.0049815783,-0.00088509294,-0.0066800425,-0.0015157709,-0.000114647344,-0.0020666844,-0.0073628915,0.0010336676,0.0003250427,0.002159125,-0.00052186527,0.0019409612,classical
-152.01189,84.07114,-22.822111,15.002347,-9.326972,14.17753,-4.4685163,4.8395996,-10.158238,2.9954236,-7.7023454,5.3819084,-2.080397,-0.018460514,-0.017903203,-0.010643943,-0.0005709301,-0.0019398797,0.000653403,0.00045056888,-0.0020895805,-0.0027726172,-0.012304619,-0.010549769,-0.011607317,-0.005251145,0.011320927,-0.0025499053,-0.0021543175,-0.0023603565,0.003283355,-0.003704088,-0.0002306791,7.154448e-05,0.0007922498,-0.0008729177,0.0016382148,-0.0017780502,-0.0035068435,classical
-191.21092,79.70402,-28.340858,21.720055,-8.230986,13.544619,-2.2737947,-2.8766203,-3.9519951,3.3632944,-2.344521,2.6078327,4.5084515,-0.011046773,-0.006504755,-0.011156116,0.009002848,-0.010997336,-0.0015448668,-0.0036641208,-0.008836426,0.0054746866,-0.010002139,-0.0018170037,0.0006007632,-0.0044189557,-0.0026714916,-0.0005894701,0.0010014203,-0.004305404,-0.004018758,0.0019446338,0.00091886346,-0.00044722162,0.003865519,-0.0011531361,0.00012643376,1.574208e-05,-0.002833156,classical
-154.6418,73.402954,-26.5003,16.218822,-11.015928,7.118138,-8.277593,4.6330285,-4.404006,4.7638507,-10.683432,1.2957784,-4.5489316,0.025522148,-0.0010137388,-0.009922367,-0.013329573,0.0014489241,0.0031930085,0.0068562157,-0.0071663936,-0.0139959445,-0.004313123,0.0066879964,0.0064413673,-0.009217281,-0.0029260558,0.0003057625,-0.0032733444,-0.00046193795,-8.082883e-05,-0.0025605184,0.00074339483,-0.002059742,0.0021774091,-0.0020077075,0.0046978975,0.0021829056,0.003984511,classical
-168.62125,85.482056,-19.778223,21.320679,-5.272241,3.2468748,-7.206531,2.91043,-5.6578593,3.754095,-5.5589495,2.897136,-4.031468,-0.0645083,0.016449267,0.008301572,0.0048787845,0.008800934,-0.0064283703,0.0053860573,-0.00056453317,0.004128028,-0.010266745,0.0013202105,0.00032627612,0.010937544,-0.005371393,-0.0024560725,-0.005743896,-0.0051921336,-0.002522174,-0.0045514023,-0.0028793584,-0.0010305076,0.003463667,0.0033895315,0.0034946082,0.004123435,0.003229313,classical
-180.76582,84.30434,-16.97897,23.999395,-5.9281273,5.6556907,-9.18887,4.0905843,-6.9144998,3.3344424,-7.7587037,4.1725645,-0.9808233,-0.051543504,0.01089933,0.015111868,0.0041513913,0.002701307,-0.0026991675,0.005081978,-0.0062694005,-0.00046620623,-0.00064422656,0.009753371,0.0062461477,0.017397132,-0.001459009,0.001373604,-0.0008706592,-0.0032557317,0.00040339853,-0.0018965168,0.0024317165,0.0038149494,0.0011289546,-0.0009939068,0.0014461429,-0.0013402166,0.0021459698,classical
